datetime,load,consumer_id
2016-09-27,8.059,mm148296
2016-09-28,13.89,mm148296
2016-09-29,13.973,mm148296
2016-09-30,14.233,mm148296
2016-10-01,14.658,mm148296
2016-10-02,15.244,mm148296
2016-10-03,15.636,mm148296
2016-10-04,14.782,mm148296
2016-10-05,14.511,mm148296
2016-10-06,14.628,mm148296
2016-10-07,14.746,mm148296
2016-10-08,15.078,mm148296
2016-10-09,15.4,mm148296
2016-10-10,15.385,mm148296
2016-10-11,15.745,mm148296
2016-10-12,15.141,mm148296
2016-10-13,15.464,mm148296
2016-10-14,15.871,mm148296
2016-10-15,16.134,mm148296
2016-10-16,16.11,mm148296
2016-10-17,16.31,mm148296
2016-10-18,17.174,mm148296
2016-10-19,16.427,mm148296
2016-10-20,17.704,mm148296
2016-10-21,16.657,mm148296
2016-10-22,16.126,mm148296
2016-10-23,16.212,mm148296
2016-10-24,16.258,mm148296
2016-10-25,16.339,mm148296
2016-10-26,16.547,mm148296
2016-10-27,15.999,mm148296
2016-10-28,16.116,mm148296
2016-10-29,15.988,mm148296
2016-10-30,16.452,mm148296
2016-10-31,16.329,mm148296
2016-11-01,16.302,mm148296
2016-11-02,16.14,mm148296
2016-11-03,15.595,mm148296
2016-11-04,15.566,mm148296
2016-11-05,15.89,mm148296
2016-11-06,17.313,mm148296
2016-11-07,16.339,mm148296
2016-11-08,16.57,mm148296
2016-11-09,15.061,mm148296
2016-11-10,15.37,mm148296
2016-11-11,16.397,mm148296
2016-11-12,17.242,mm148296
2016-11-13,16.17,mm148296
2016-11-14,15.718,mm148296
2016-11-15,15.376,mm148296
2016-11-16,15.879,mm148296
2016-11-17,15.919,mm148296
2016-11-18,16.453,mm148296
2016-11-19,16.935,mm148296
2016-11-20,16.438,mm148296
2016-11-21,16.441,mm148296
2016-11-22,16.295,mm148296
2016-11-23,16.391,mm148296
2016-11-24,16.588,mm148296
2016-11-25,17.174,mm148296
2016-11-26,17.178,mm148296
2016-11-27,17.579,mm148296
2016-11-28,16.317,mm148296
2016-11-29,15.815,mm148296
2016-11-30,15.703,mm148296
2016-12-01,16.021,mm148296
2016-12-02,15.953,mm148296
2016-12-03,16.358,mm148296
2016-12-04,16.492,mm148296
2016-12-05,16.356,mm148296
2016-12-06,16.148,mm148296
2016-12-07,15.919,mm148296
2016-12-08,16.386,mm148296
2016-12-09,16.177,mm148296
2016-12-10,16.19,mm148296
2016-12-11,16.605,mm148296
2016-12-12,16.553,mm148296
2016-12-13,16.339,mm148296
2016-12-14,16.256,mm148296
2016-12-15,16.778,mm148296
2016-12-16,16.761,mm148296
2016-12-17,16.529,mm148296
2016-12-18,16.502,mm148296
2016-12-19,18.581,mm148296
2016-12-20,17.202,mm148296
2016-12-21,17.032,mm148296
2016-12-22,17.082,mm148296
2016-12-23,16.425,mm148296
2016-12-24,16.799,mm148296
2016-12-25,16.689,mm148296
2016-12-26,16.707,mm148296
2016-12-27,16.769,mm148296
2016-12-28,16.553,mm148296
2016-12-29,16.676,mm148296
2016-12-30,16.485,mm148296
2016-12-31,16.513,mm148296
2017-01-01,16.285,mm148296
2017-01-02,16.395,mm148296
2017-01-03,16.126,mm148296
2017-01-04,16.228,mm148296
2017-01-05,16.106,mm148296
2017-01-06,16.138,mm148296
2017-01-07,16.209,mm148296
2017-01-08,16.107,mm148296
2017-01-09,15.902,mm148296
2017-01-10,15.913,mm148296
2017-01-11,15.895,mm148296
2017-01-12,16.21,mm148296
2017-01-13,17.045,mm148296
2017-01-14,15.927,mm148296
2017-01-15,16.015,mm148296
2017-01-16,15.93,mm148296
2017-01-17,15.894,mm148296
2017-01-18,15.686,mm148296
2017-01-19,15.74,mm148296
2017-01-20,15.557,mm148296
2017-01-21,15.646,mm148296
2017-01-22,15.735,mm148296
2017-01-23,15.81,mm148296
2017-01-24,15.631,mm148296
2017-01-25,15.613,mm148296
2017-01-26,15.617,mm148296
2017-01-27,15.423,mm148296
2017-01-28,15.109,mm148296
2017-01-29,15.636,mm148296
2017-01-30,15.151,mm148296
2017-01-31,15.276,mm148296
2017-02-01,15.458,mm148296
2017-02-02,15.464,mm148296
2017-02-03,15.796,mm148296
2017-02-04,16.005,mm148296
