datetime,load,consumer_id
2015-08-12,2.93,mm125431
2015-08-13,8.9025,mm125431
2015-08-14,8.445,mm125431
2015-08-15,9.7875,mm125431
2015-08-16,3.5475,mm125431
2015-08-17,3.4925,mm125431
2015-08-18,2.7425,mm125431
2015-08-19,3.5175,mm125431
2015-08-20,2.055,mm125431
2015-08-21,11.7625,mm125431
2015-08-22,2.205,mm125431
2015-08-23,2.6925,mm125431
2015-08-24,3.5,mm125431
2015-08-25,4.11,mm125431
2015-08-26,3.1475,mm125431
2015-08-27,5.0875,mm125431
2015-08-28,3.73,mm125431
2015-08-29,6.58,mm125431
2015-08-30,8.4725,mm125431
2015-08-31,2.5075,mm125431
2015-09-01,8.3625,mm125431
2015-09-02,4.6425,mm125431
2015-09-03,4.7325,mm125431
2015-09-04,5.6075,mm125431
2015-09-05,4.27,mm125431
2015-09-06,2.5725,mm125431
2015-09-07,7.085,mm125431
2015-09-08,2.405,mm125431
2015-09-09,5.0575,mm125431
2015-09-10,4.6775,mm125431
2015-09-11,6.9175,mm125431
2015-09-12,2.9075,mm125431
2015-09-13,3.0175,mm125431
2015-09-14,4.5525,mm125431
2015-09-15,3.79,mm125431
2015-09-16,5.2,mm125431
2015-09-17,4.5575,mm125431
2015-09-18,3.9525,mm125431
2015-09-19,2.875,mm125431
2015-09-20,4.885,mm125431
2015-09-21,5.76,mm125431
2015-09-22,5.145,mm125431
2015-09-23,9.38,mm125431
2015-09-24,8.08,mm125431
2015-09-25,7.4775,mm125431
2015-09-26,4.2775,mm125431
2015-09-27,2.9625,mm125431
2015-09-28,13.48,mm125431
2015-09-29,3.555,mm125431
2015-09-30,4.6575,mm125431
2015-10-01,9.9775,mm125431
2015-10-02,6.5,mm125431
2015-10-03,3.7275,mm125431
2015-10-04,2.885,mm125431
2015-10-05,4.8275,mm125431
2015-10-06,7.8025,mm125431
2015-10-07,11.075,mm125431
2015-10-08,13.1925,mm125431
2015-10-09,11.0,mm125431
2015-10-10,5.1525,mm125431
2015-10-11,6.3425,mm125431
2015-10-12,2.795,mm125431
2015-10-13,11.4575,mm125431
2015-10-14,25.2775,mm125431
2015-10-15,9.085,mm125431
2015-10-16,18.4075,mm125431
2015-10-17,28.4925,mm125431
2015-10-18,2.57,mm125431
2015-10-19,22.5475,mm125431
2015-10-20,30.51,mm125431
2015-10-21,26.05,mm125431
2015-10-22,37.255,mm125431
2015-10-23,39.1175,mm125431
2015-10-24,11.0925,mm125431
2015-10-25,14.64,mm125431
2015-10-26,32.8825,mm125431
2015-10-27,29.9425,mm125431
2015-10-28,27.9,mm125431
2015-10-29,33.6775,mm125431
2015-10-30,33.28,mm125431
2015-10-31,34.675,mm125431
2015-11-01,31.84,mm125431
2015-11-02,34.685,mm125431
2015-11-03,39.91,mm125431
2015-11-04,32.3625,mm125431
2015-11-05,27.3525,mm125431
2015-11-06,47.8575,mm125431
2015-11-07,22.4075,mm125431
2015-11-08,7.9,mm125431
2015-11-09,12.6,mm125431
2015-11-10,14.715,mm125431
2015-11-11,14.3275,mm125431
2015-11-12,8.77,mm125431
2015-11-13,8.39,mm125431
2015-11-14,16.8775,mm125431
2015-11-15,15.2275,mm125431
2015-11-16,8.785,mm125431
2015-11-17,11.3625,mm125431
2015-11-18,17.32,mm125431
2015-11-19,17.8675,mm125431
2015-11-20,33.015,mm125431
2015-11-21,42.715,mm125431
2015-11-22,40.6575,mm125431
2015-11-23,49.2425,mm125431
2015-11-24,42.8375,mm125431
2015-11-25,44.835,mm125431
2015-11-26,56.8275,mm125431
2015-11-27,48.8325,mm125431
2015-11-28,50.1375,mm125431
2015-11-29,44.62,mm125431
2015-11-30,42.8275,mm125431
2015-12-01,41.2525,mm125431
2015-12-02,39.2225,mm125431
2015-12-03,41.105,mm125431
2015-12-04,40.135,mm125431
2015-12-05,57.55,mm125431
2015-12-06,26.22,mm125431
2015-12-07,42.9175,mm125431
2015-12-08,49.05,mm125431
2015-12-09,49.7975,mm125431
2015-12-10,49.1925,mm125431
2015-12-11,51.1775,mm125431
2015-12-12,60.165,mm125431
2015-12-13,48.235,mm125431
2015-12-14,57.74,mm125431
2015-12-15,51.8725,mm125431
2015-12-16,53.805,mm125431
2015-12-17,48.06,mm125431
2015-12-18,47.69,mm125431
2015-12-19,46.9325,mm125431
2015-12-20,50.2525,mm125431
2015-12-21,45.705,mm125431
2015-12-22,43.0975,mm125431
2015-12-23,49.07,mm125431
2015-12-24,50.1775,mm125431
2015-12-25,44.58,mm125431
2015-12-26,43.7025,mm125431
2015-12-27,42.445,mm125431
2015-12-28,43.36,mm125431
2015-12-29,47.8175,mm125431
2015-12-30,47.335,mm125431
2015-12-31,49.3075,mm125431
2016-01-01,48.495,mm125431
2016-01-02,55.3275,mm125431
2016-01-03,51.3575,mm125431
2016-01-04,89.2125,mm125431
2016-01-05,123.545,mm125431
2016-01-06,76.8825,mm125431
2016-01-07,71.745,mm125431
2016-01-08,119.575,mm125431
2016-01-09,97.0275,mm125431
2016-01-10,94.415,mm125431
2016-01-11,83.525,mm125431
2016-01-12,64.3475,mm125431
2016-01-13,55.9475,mm125431
2016-01-14,64.1525,mm125431
2016-01-15,61.8225,mm125431
2016-01-16,58.505,mm125431
2016-01-17,74.9825,mm125431
2016-01-18,87.08,mm125431
2016-01-19,81.17,mm125431
2016-01-20,62.6775,mm125431
2016-01-21,64.56,mm125431
2016-01-22,65.395,mm125431
2016-01-23,70.0275,mm125431
2016-01-24,70.965,mm125431
2016-01-25,64.1525,mm125431
2016-01-26,63.5325,mm125431
2016-01-27,62.075,mm125431
2016-01-28,56.24,mm125431
2016-01-29,55.8775,mm125431
2016-01-30,48.975,mm125431
2016-01-31,35.0325,mm125431
2016-02-01,31.2325,mm125431
2016-02-02,31.9025,mm125431
2016-02-03,32.865,mm125431
2016-02-04,44.4675,mm125431
2016-02-05,46.585,mm125431
2016-02-06,47.4775,mm125431
2016-02-07,46.0475,mm125431
2016-02-08,55.8125,mm125431
2016-02-09,43.68,mm125431
2016-02-10,54.2725,mm125431
2016-02-11,41.8475,mm125431
2016-02-12,45.86,mm125431
2016-02-13,47.1475,mm125431
2016-02-14,44.115,mm125431
2016-02-15,52.35,mm125431
2016-02-16,49.7225,mm125431
2016-02-17,52.4125,mm125431
2016-02-18,47.3225,mm125431
2016-02-19,46.07,mm125431
2016-02-20,39.365,mm125431
2016-02-21,34.995,mm125431
2016-02-22,33.45,mm125431
2016-02-23,31.645,mm125431
2016-02-24,34.065,mm125431
2016-02-25,34.035,mm125431
2016-02-26,35.2975,mm125431
2016-02-27,36.655,mm125431
2016-02-28,37.4675,mm125431
2016-02-29,35.565,mm125431
2016-03-01,38.8225,mm125431
2016-03-02,41.225,mm125431
2016-03-03,39.76,mm125431
2016-03-04,37.845,mm125431
2016-03-05,36.2775,mm125431
2016-03-06,35.9525,mm125431
2016-03-07,52.065,mm125431
2016-03-08,47.5175,mm125431
2016-03-09,42.8,mm125431
2016-03-10,50.695,mm125431
2016-03-11,33.0725,mm125431
2016-03-12,32.575,mm125431
2016-03-13,32.745,mm125431
2016-03-14,42.7325,mm125431
2016-03-15,40.045,mm125431
2016-03-16,40.205,mm125431
2016-03-17,41.6925,mm125431
2016-03-18,30.635,mm125431
2016-03-19,24.0525,mm125431
2016-03-20,22.215,mm125431
2016-03-21,22.8825,mm125431
2016-03-22,29.185,mm125431
2016-03-23,26.295,mm125431
2016-03-24,26.41,mm125431
2016-03-25,24.8025,mm125431
2016-03-26,22.25,mm125431
2016-03-27,21.9125,mm125431
2016-03-28,23.121,mm125431
2016-03-29,21.348,mm125431
2016-03-30,13.295,mm125431
