datetime,load,consumer_id
2016-09-19,648.0975,mm187195
2016-09-20,682.0575,mm187195
2016-09-21,661.955,mm187195
2016-09-22,646.0475,mm187195
2016-09-23,651.635,mm187195
2016-09-24,618.595,mm187195
2016-09-25,496.225,mm187195
2016-09-26,659.14,mm187195
2016-09-27,657.2275,mm187195
2016-09-28,640.3275,mm187195
2016-09-29,658.6125,mm187195
2016-09-30,660.4725,mm187195
2016-10-01,645.7475,mm187195
2016-10-02,499.3425,mm187195
2016-10-03,564.96,mm187195
2016-10-04,499.6825,mm187195
2016-10-05,472.9425,mm187195
2016-10-06,480.6875,mm187195
2016-10-07,495.74,mm187195
2016-10-08,473.475,mm187195
2016-10-09,349.67,mm187195
2016-10-10,474.9275,mm187195
2016-10-11,478.095,mm187195
2016-10-12,473.0975,mm187195
2016-10-13,487.45,mm187195
2016-10-14,495.205,mm187195
2016-10-15,484.675,mm187195
2016-10-16,351.5425,mm187195
2016-10-17,513.6125,mm187195
2016-10-18,507.6975,mm187195
2016-10-19,488.905,mm187195
2016-10-20,461.825,mm187195
2016-10-21,481.51,mm187195
2016-10-22,479.6225,mm187195
2016-10-23,344.16,mm187195
2016-10-24,497.1775,mm187195
2016-10-25,530.0075,mm187195
2016-10-26,536.995,mm187195
2016-10-27,517.5525,mm187195
2016-10-28,535.9825,mm187195
2016-10-29,537.5775,mm187195
2016-10-30,414.7875,mm187195
2016-10-31,415.795,mm187195
2016-11-01,409.58,mm187195
2016-11-02,533.6275,mm187195
2016-11-03,536.51,mm187195
2016-11-04,532.5575,mm187195
2016-11-05,537.7375,mm187195
2016-11-06,410.6925,mm187195
2016-11-07,557.095,mm187195
2016-11-08,543.92,mm187195
2016-11-09,503.4525,mm187195
2016-11-10,476.7825,mm187195
2016-11-11,481.8825,mm187195
2016-11-12,463.4225,mm187195
2016-11-13,337.405,mm187195
2016-11-14,469.0425,mm187195
2016-11-15,474.5125,mm187195
2016-11-16,474.9625,mm187195
2016-11-17,466.19,mm187195
2016-11-18,504.22,mm187195
2016-11-19,491.2425,mm187195
2016-11-20,366.775,mm187195
2016-11-21,509.1775,mm187195
2016-11-22,520.035,mm187195
2016-11-23,546.05,mm187195
2016-11-24,529.155,mm187195
2016-11-25,532.7575,mm187195
2016-11-26,511.3425,mm187195
2016-11-27,372.11,mm187195
2016-11-28,501.2025,mm187195
2016-11-29,479.03,mm187195
2016-11-30,476.64,mm187195
2016-12-01,481.18,mm187195
2016-12-02,482.95,mm187195
2016-12-03,464.545,mm187195
2016-12-04,344.03,mm187195
2016-12-05,477.93,mm187195
2016-12-06,483.29,mm187195
2016-12-07,471.6875,mm187195
2016-12-08,472.895,mm187195
2016-12-09,476.06,mm187195
2016-12-10,477.51,mm187195
2016-12-11,352.3175,mm187195
2016-12-12,477.7475,mm187195
2016-12-13,476.315,mm187195
2016-12-14,478.28,mm187195
2016-12-15,470.4425,mm187195
2016-12-16,463.1675,mm187195
2016-12-17,415.7025,mm187195
2016-12-18,285.9925,mm187195
2016-12-19,410.695,mm187195
2016-12-20,408.44,mm187195
2016-12-21,456.5125,mm187195
2016-12-22,464.58,mm187195
2016-12-23,492.0025,mm187195
2016-12-24,471.42,mm187195
2016-12-25,340.1125,mm187195
2016-12-26,344.065,mm187195
2016-12-27,478.2025,mm187195
2016-12-28,466.415,mm187195
2016-12-29,471.9675,mm187195
2016-12-30,480.8225,mm187195
2016-12-31,475.5875,mm187195
2017-01-01,339.755,mm187195
2017-01-02,342.9875,mm187195
2017-01-03,464.47,mm187195
2017-01-04,462.7125,mm187195
2017-01-05,463.125,mm187195
2017-01-06,465.0925,mm187195
2017-01-07,457.1625,mm187195
2017-01-08,333.4225,mm187195
2017-01-09,468.3175,mm187195
2017-01-10,465.745,mm187195
2017-01-11,465.305,mm187195
2017-01-12,473.905,mm187195
2017-01-13,474.1125,mm187195
2017-01-14,499.955,mm187195
2017-01-15,352.4325,mm187195
2017-01-16,466.0775,mm187195
2017-01-17,461.495,mm187195
2017-01-18,452.2925,mm187195
2017-01-19,470.235,mm187195
2017-01-20,466.26,mm187195
2017-01-21,437.575,mm187195
2017-01-22,349.8475,mm187195
2017-01-23,479.7125,mm187195
2017-01-24,477.2775,mm187195
2017-01-25,464.47,mm187195
2017-01-26,462.955,mm187195
2017-01-27,504.315,mm187195
2017-01-28,464.965,mm187195
2017-01-29,349.9,mm187195
2017-01-30,462.69,mm187195
2017-01-31,468.1225,mm187195
2017-02-01,448.8725,mm187195
2017-02-02,460.4,mm187195
2017-02-03,460.465,mm187195
2017-02-04,448.78,mm187195
2017-02-05,346.8625,mm187195
2017-02-06,473.215,mm187195
2017-02-07,465.245,mm187195
2017-02-08,351.125,mm187195
2017-02-09,473.695,mm187195
2017-02-10,470.8,mm187195
2017-02-11,452.305,mm187195
2017-02-12,353.35,mm187195
2017-02-13,488.2925,mm187195
2017-02-14,487.6125,mm187195
2017-02-15,493.19,mm187195
2017-02-16,479.6175,mm187195
2017-02-17,492.625,mm187195
2017-02-18,478.8075,mm187195
2017-02-19,364.495,mm187195
2017-02-20,476.76,mm187195
2017-02-21,487.015,mm187195
2017-02-22,479.99,mm187195
2017-02-23,496.0025,mm187195
2017-02-24,486.735,mm187195
2017-02-25,474.2975,mm187195
2017-02-26,361.58,mm187195
2017-02-27,496.27,mm187195
2017-02-28,490.9975,mm187195
2017-03-01,500.31,mm187195
2017-03-02,505.24,mm187195
2017-03-03,514.2475,mm187195
2017-03-04,486.775,mm187195
2017-03-05,361.11,mm187195
2017-03-06,515.1775,mm187195
2017-03-07,506.1575,mm187195
2017-03-08,502.0,mm187195
2017-03-09,487.975,mm187195
2017-03-10,485.22,mm187195
2017-03-11,473.3975,mm187195
2017-03-12,347.6475,mm187195
2017-03-13,474.0575,mm187195
2017-03-14,475.8525,mm187195
2017-03-15,480.6,mm187195
2017-03-16,476.7875,mm187195
2017-03-17,468.87,mm187195
2017-03-18,459.76,mm187195
2017-03-19,350.18,mm187195
2017-03-20,521.185,mm187195
2017-03-21,531.8275,mm187195
2017-03-22,516.39,mm187195
2017-03-23,512.9025,mm187195
2017-03-24,538.085,mm187195
2017-03-25,522.9975,mm187195
2017-03-26,382.0175,mm187195
2017-03-27,501.445,mm187195
2017-03-28,514.4225,mm187195
2017-03-29,496.155,mm187195
2017-03-30,480.1675,mm187195
2017-03-31,503.9125,mm187195
2017-04-01,486.6775,mm187195
2017-04-02,358.9775,mm187195
2017-04-03,522.8,mm187195
2017-04-04,491.5275,mm187195
2017-04-05,489.19,mm187195
2017-04-06,499.505,mm187195
2017-04-07,525.48,mm187195
2017-04-08,509.6525,mm187195
2017-04-09,384.4,mm187195
2017-04-10,510.89,mm187195
2017-04-11,533.4025,mm187195
2017-04-12,528.7475,mm187195
2017-04-13,510.4,mm187195
2017-04-14,506.785,mm187195
2017-04-15,481.745,mm187195
2017-04-16,345.1675,mm187195
2017-04-17,346.595,mm187195
2017-04-18,470.13,mm187195
2017-04-19,472.8725,mm187195
2017-04-20,471.1225,mm187195
2017-04-21,469.6925,mm187195
2017-04-22,460.43,mm187195
2017-04-23,335.7275,mm187195
2017-04-24,465.5725,mm187195
2017-04-25,467.65,mm187195
2017-04-26,487.035,mm187195
2017-04-27,334.87,mm187195
2017-04-28,483.6375,mm187195
2017-04-29,449.025,mm187195
2017-04-30,326.395,mm187195
2017-05-01,328.8625,mm187195
2017-05-02,341.4225,mm187195
2017-05-03,480.31,mm187195
2017-05-04,465.835,mm187195
2017-05-05,460.985,mm187195
2017-05-06,440.695,mm187195
2017-05-07,323.65,mm187195
2017-05-08,461.1725,mm187195
2017-05-09,464.0475,mm187195
2017-05-10,472.71,mm187195
2017-05-11,493.485,mm187195
2017-05-12,484.65,mm187195
2017-05-13,479.3975,mm187195
2017-05-14,351.0375,mm187195
2017-05-15,480.52,mm187195
2017-05-16,477.7225,mm187195
2017-05-17,483.5875,mm187195
2017-05-18,491.8675,mm187195
2017-05-19,482.75,mm187195
2017-05-20,477.4475,mm187195
2017-05-21,353.68,mm187195
2017-05-22,522.23,mm187195
2017-05-23,529.185,mm187195
2017-05-24,538.8975,mm187195
2017-05-25,528.735,mm187195
2017-05-26,531.015,mm187195
2017-05-27,519.065,mm187195
2017-05-28,392.2775,mm187195
2017-05-29,537.3125,mm187195
2017-05-30,716.9425,mm187195
2017-05-31,766.235,mm187195
2017-06-01,747.215,mm187195
2017-06-02,728.075,mm187195
2017-06-03,719.49,mm187195
2017-06-04,544.545,mm187195
2017-06-05,721.355,mm187195
2017-06-06,731.56,mm187195
2017-06-07,658.545,mm187195
2017-06-08,634.0525,mm187195
2017-06-09,654.3225,mm187195
2017-06-10,654.1475,mm187195
2017-06-11,509.2925,mm187195
2017-06-12,725.69,mm187195
2017-06-13,766.3125,mm187195
2017-06-14,746.425,mm187195
2017-06-15,748.14,mm187195
2017-06-16,779.4075,mm187195
2017-06-17,704.3425,mm187195
2017-06-18,512.03,mm187195
2017-06-19,693.765,mm187195
2017-06-20,755.8075,mm187195
2017-06-21,786.87,mm187195
2017-06-22,824.0825,mm187195
2017-06-23,859.7575,mm187195
2017-06-24,835.935,mm187195
2017-06-25,671.5775,mm187195
2017-06-26,808.35,mm187195
2017-06-27,815.1025,mm187195
2017-06-28,801.7475,mm187195
2017-06-29,749.4925,mm187195
2017-06-30,739.74,mm187195
2017-07-01,709.9325,mm187195
2017-07-02,523.1375,mm187195
2017-07-03,732.3575,mm187195
2017-07-04,774.2275,mm187195
2017-07-05,812.7875,mm187195
2017-07-06,841.6675,mm187195
2017-07-07,853.7325,mm187195
2017-07-08,812.85,mm187195
2017-07-09,656.3625,mm187195
2017-07-10,849.6975,mm187195
2017-07-11,857.35,mm187195
2017-07-12,847.3225,mm187195
2017-07-13,831.0975,mm187195
2017-07-14,748.2775,mm187195
2017-07-15,701.7875,mm187195
2017-07-16,551.935,mm187195
2017-07-17,713.2025,mm187195
2017-07-18,750.34,mm187195
2017-07-19,754.44,mm187195
2017-07-20,809.09,mm187195
2017-07-21,826.8875,mm187195
2017-07-22,818.715,mm187195
2017-07-23,667.99,mm187195
2017-07-24,812.8375,mm187195
2017-07-25,740.3475,mm187195
2017-07-26,709.895,mm187195
2017-07-27,711.2475,mm187195
2017-07-28,735.1575,mm187195
2017-07-29,737.215,mm187195
2017-07-30,645.9775,mm187195
2017-07-31,777.955,mm187195
2017-08-01,820.095,mm187195
2017-08-02,855.0025,mm187195
2017-08-03,865.3825,mm187195
2017-08-04,879.5525,mm187195
2017-08-05,855.16,mm187195
2017-08-06,727.71,mm187195
2017-08-07,773.755,mm187195
2017-08-08,800.7525,mm187195
2017-08-09,858.71,mm187195
2017-08-10,858.9325,mm187195
2017-08-11,784.3775,mm187195
2017-08-12,712.745,mm187195
2017-08-13,573.91,mm187195
2017-08-14,729.6975,mm187195
2017-08-15,588.5425,mm187195
2017-08-16,765.41,mm187195
2017-08-17,792.275,mm187195
2017-08-18,859.625,mm187195
2017-08-19,805.765,mm187195
2017-08-20,613.3975,mm187195
2017-08-21,745.37,mm187195
2017-08-22,701.3525,mm187195
2017-08-23,677.395,mm187195
2017-08-24,743.2125,mm187195
2017-08-25,781.97,mm187195
2017-08-26,775.2225,mm187195
2017-08-27,595.3925,mm187195
2017-08-28,771.365,mm187195
2017-08-29,763.405,mm187195
2017-08-30,755.185,mm187195
2017-08-31,810.28,mm187195
2017-09-01,797.48,mm187195
2017-09-02,708.63,mm187195
2017-09-03,523.0025,mm187195
2017-09-04,658.2425,mm187195
2017-09-05,674.6325,mm187195
2017-09-06,677.895,mm187195
2017-09-07,697.5425,mm187195
2017-09-08,662.8725,mm187195
2017-09-09,650.8675,mm187195
2017-09-10,519.6625,mm187195
2017-09-11,676.7825,mm187195
2017-09-12,624.67,mm187195
2017-09-13,592.8875,mm187195
2017-09-14,627.71,mm187195
2017-09-15,592.7075,mm187195
2017-09-16,575.305,mm187195
2017-09-17,437.805,mm187195
2017-09-18,584.925,mm187195
2017-09-19,564.075,mm187195
2017-09-20,511.65,mm187195
2017-09-21,494.31,mm187195
2017-09-22,498.365,mm187195
2017-09-23,468.345,mm187195
2017-09-24,331.1025,mm187195
2017-09-25,483.95,mm187195
2017-09-26,469.4575,mm187195
2017-09-27,477.99,mm187195
2017-09-28,486.88,mm187195
2017-09-29,481.43,mm187195
2017-09-30,450.005,mm187195
2017-10-01,329.3775,mm187195
2017-10-02,468.6425,mm187195
2017-10-03,475.415,mm187195
2017-10-04,478.88,mm187195
2017-10-05,485.1875,mm187195
2017-10-06,475.2,mm187195
2017-10-07,447.9525,mm187195
2017-10-08,329.775,mm187195
2017-10-09,452.605,mm187195
2017-10-10,473.7525,mm187195
2017-10-11,461.0675,mm187195
2017-10-12,464.0075,mm187195
2017-10-13,462.53,mm187195
2017-10-14,448.455,mm187195
2017-10-15,322.7975,mm187195
2017-10-16,445.42,mm187195
2017-10-17,448.3925,mm187195
2017-10-18,442.295,mm187195
2017-10-19,458.6225,mm187195
2017-10-20,443.4575,mm187195
2017-10-21,428.755,mm187195
2017-10-22,316.0775,mm187195
2017-10-23,437.3325,mm187195
2017-10-24,436.9125,mm187195
