datetime,load,consumer_id
2016-03-16,407.825,mm9725
2016-03-17,401.225,mm9725
2016-03-18,419.5,mm9725
2016-03-19,383.025,mm9725
2016-03-20,296.975,mm9725
2016-03-21,434.4,mm9725
2016-03-22,408.775,mm9725
2016-03-23,398.35,mm9725
2016-03-24,390.45,mm9725
2016-03-25,425.325,mm9725
2016-03-26,375.875,mm9725
2016-03-27,347.8,mm9725
2016-03-28,362.35,mm9725
2016-03-29,445.975,mm9725
2016-03-30,433.975,mm9725
2016-03-31,396.15,mm9725
2016-04-01,439.725,mm9725
2016-04-02,347.225,mm9725
2016-04-03,340.625,mm9725
2016-04-04,351.425,mm9725
2016-04-05,383.375,mm9725
2016-04-06,369.375,mm9725
2016-04-07,379.925,mm9725
2016-04-08,527.075,mm9725
2016-04-09,355.35,mm9725
2016-04-10,318.95,mm9725
2016-04-11,378.125,mm9725
2016-04-12,393.175,mm9725
2016-04-13,398.025,mm9725
2016-04-14,476.25,mm9725
2016-04-15,428.525,mm9725
2016-04-16,356.45,mm9725
2016-04-17,284.675,mm9725
2016-04-18,360.325,mm9725
2016-04-19,376.975,mm9725
2016-04-20,335.95,mm9725
2016-04-21,372.95,mm9725
2016-04-22,390.575,mm9725
2016-04-23,280.55,mm9725
2016-04-24,262.95,mm9725
2016-04-25,313.15,mm9725
2016-04-26,395.475,mm9725
2016-04-27,344.275,mm9725
2016-04-28,390.1,mm9725
2016-04-29,399.7,mm9725
2016-04-30,299.075,mm9725
2016-05-01,213.25,mm9725
2016-05-02,299.475,mm9725
2016-05-03,322.35,mm9725
2016-05-04,363.625,mm9725
2016-05-05,383.625,mm9725
2016-05-06,397.05,mm9725
2016-05-07,330.65,mm9725
2016-05-08,281.125,mm9725
2016-05-09,376.2,mm9725
2016-05-10,398.975,mm9725
2016-05-11,412.625,mm9725
2016-05-12,392.35,mm9725
2016-05-13,406.4,mm9725
2016-05-14,313.6,mm9725
2016-05-15,265.95,mm9725
2016-05-16,363.3,mm9725
2016-05-17,302.425,mm9725
2016-05-18,286.475,mm9725
2016-05-19,349.4,mm9725
2016-05-20,428.675,mm9725
2016-05-21,277.575,mm9725
2016-05-22,249.625,mm9725
2016-05-23,328.325,mm9725
2016-05-24,328.05,mm9725
2016-05-25,327.825,mm9725
2016-05-26,366.525,mm9725
2016-05-27,394.25,mm9725
2016-05-28,230.25,mm9725
2016-05-29,253.675,mm9725
2016-05-30,296.85,mm9725
2016-05-31,339.675,mm9725
2016-06-01,318.15,mm9725
2016-06-02,296.3,mm9725
2016-06-03,334.275,mm9725
2016-06-04,265.275,mm9725
2016-06-05,215.675,mm9725
2016-06-06,284.4,mm9725
2016-06-07,303.675,mm9725
2016-06-08,349.975,mm9725
2016-06-09,342.525,mm9725
2016-06-10,332.45,mm9725
2016-06-11,264.725,mm9725
2016-06-12,216.6,mm9725
2016-06-13,297.875,mm9725
2016-06-14,286.4,mm9725
2016-06-15,298.175,mm9725
2016-06-16,304.65,mm9725
2016-06-17,340.075,mm9725
2016-06-18,263.975,mm9725
2016-06-19,246.1,mm9725
2016-06-20,296.45,mm9725
2016-06-21,296.45,mm9725
2016-06-22,298.975,mm9725
2016-06-23,308.675,mm9725
2016-06-24,364.325,mm9725
2016-06-25,279.975,mm9725
2016-06-26,234.05,mm9725
2016-06-27,284.6,mm9725
2016-06-28,317.825,mm9725
2016-06-29,314.75,mm9725
2016-06-30,327.875,mm9725
2016-07-01,327.15,mm9725
2016-07-02,262.125,mm9725
2016-07-03,228.1,mm9725
2016-07-04,293.075,mm9725
2016-07-05,318.35,mm9725
2016-07-06,330.45,mm9725
2016-07-07,357.425,mm9725
2016-07-08,336.35,mm9725
2016-07-09,272.2,mm9725
2016-07-10,250.525,mm9725
2016-07-11,345.025,mm9725
2016-07-12,323.275,mm9725
2016-07-13,303.025,mm9725
2016-07-14,294.925,mm9725
2016-07-15,333.075,mm9725
2016-07-16,320.825,mm9725
2016-07-17,275.75,mm9725
2016-07-18,295.1,mm9725
2016-07-19,288.85,mm9725
2016-07-20,301.9,mm9725
2016-07-21,337.55,mm9725
2016-07-22,354.65,mm9725
2016-07-23,267.5,mm9725
2016-07-24,231.75,mm9725
2016-07-25,410.7,mm9725
2016-07-26,345.125,mm9725
2016-07-27,344.875,mm9725
2016-07-28,341.725,mm9725
2016-07-29,341.675,mm9725
2016-07-30,249.625,mm9725
2016-07-31,248.8,mm9725
2016-08-01,363.625,mm9725
2016-08-02,297.525,mm9725
2016-08-03,274.6,mm9725
2016-08-04,303.225,mm9725
2016-08-05,338.95,mm9725
2016-08-06,274.275,mm9725
2016-08-07,247.85,mm9725
2016-08-08,299.35,mm9725
2016-08-09,316.925,mm9725
2016-08-10,300.55,mm9725
2016-08-11,275.525,mm9725
2016-08-12,289.825,mm9725
2016-08-13,253.2,mm9725
2016-08-14,244.925,mm9725
2016-08-15,227.025,mm9725
2016-08-16,325.1,mm9725
2016-08-17,351.425,mm9725
2016-08-18,344.025,mm9725
2016-08-19,349.7,mm9725
2016-08-20,239.55,mm9725
2016-08-21,225.675,mm9725
2016-08-22,299.775,mm9725
2016-08-23,295.65,mm9725
2016-08-24,316.125,mm9725
2016-08-25,335.3,mm9725
2016-08-26,358.2,mm9725
2016-08-27,246.35,mm9725
2016-08-28,221.875,mm9725
2016-08-29,362.65,mm9725
2016-08-30,311.025,mm9725
2016-08-31,373.475,mm9725
2016-09-01,336.25,mm9725
2016-09-02,397.85,mm9725
2016-09-03,263.65,mm9725
2016-09-04,230.2,mm9725
2016-09-05,393.05,mm9725
2016-09-06,367.95,mm9725
2016-09-07,309.275,mm9725
2016-09-08,330.075,mm9725
2016-09-09,417.1,mm9725
2016-09-10,314.05,mm9725
2016-09-11,265.8,mm9725
2016-09-12,404.325,mm9725
2016-09-13,377.45,mm9725
2016-09-14,384.675,mm9725
2016-09-15,430.3,mm9725
2016-09-16,442.65,mm9725
2016-09-17,305.8,mm9725
2016-09-18,238.475,mm9725
2016-09-19,387.425,mm9725
2016-09-20,396.525,mm9725
2016-09-21,354.925,mm9725
2016-09-22,341.05,mm9725
2016-09-23,451.2,mm9725
2016-09-24,358.1,mm9725
2016-09-25,339.15,mm9725
2016-09-26,470.4,mm9725
2016-09-27,525.625,mm9725
2016-09-28,474.3,mm9725
2016-09-29,426.625,mm9725
2016-09-30,452.675,mm9725
2016-10-01,353.45,mm9725
2016-10-02,250.25,mm9725
2016-10-03,532.95,mm9725
