datetime,load,consumer_id
2015-08-12,8.393,mm166942
2015-08-13,10.052,mm166942
2015-08-14,8.285,mm166942
2015-08-15,11.811,mm166942
2015-08-16,15.271,mm166942
2015-08-17,14.521,mm166942
2015-08-18,18.58,mm166942
2015-08-19,15.386,mm166942
2015-08-20,18.02,mm166942
2015-08-21,19.734,mm166942
2015-08-22,10.14,mm166942
2015-08-23,11.651,mm166942
2015-08-24,17.21,mm166942
2015-08-25,17.809,mm166942
2015-08-26,17.154,mm166942
2015-08-27,19.002,mm166942
2015-08-28,16.831,mm166942
2015-08-29,16.431,mm166942
2015-08-30,18.117,mm166942
2015-08-31,14.354,mm166942
2015-09-01,12.935,mm166942
2015-09-02,13.948,mm166942
2015-09-03,17.161,mm166942
2015-09-04,14.95,mm166942
2015-09-05,19.945,mm166942
2015-09-06,15.28,mm166942
2015-09-07,17.938,mm166942
2015-09-08,11.174,mm166942
2015-09-09,12.301,mm166942
2015-09-10,13.335,mm166942
2015-09-11,17.727,mm166942
2015-09-12,10.366,mm166942
2015-09-13,10.285,mm166942
2015-09-14,22.747,mm166942
2015-09-15,12.908,mm166942
2015-09-16,19.299,mm166942
2015-09-17,12.207,mm166942
2015-09-18,10.857,mm166942
2015-09-19,9.822,mm166942
2015-09-20,7.888,mm166942
2015-09-21,15.854,mm166942
2015-09-22,18.964,mm166942
2015-09-23,20.858,mm166942
2015-09-24,34.662,mm166942
2015-09-25,31.434,mm166942
2015-09-26,26.76,mm166942
2015-09-27,34.001,mm166942
2015-09-28,34.054,mm166942
2015-09-29,25.844,mm166942
2015-09-30,30.668,mm166942
2015-10-01,28.337,mm166942
2015-10-02,24.52,mm166942
2015-10-03,17.386,mm166942
2015-10-04,19.779,mm166942
2015-10-05,42.052,mm166942
2015-10-06,30.938,mm166942
2015-10-07,31.05,mm166942
2015-10-08,34.747,mm166942
2015-10-09,35.756,mm166942
2015-10-10,36.356,mm166942
2015-10-11,28.234,mm166942
2015-10-12,34.836,mm166942
2015-10-13,29.869,mm166942
2015-10-14,33.924,mm166942
2015-10-15,35.436,mm166942
2015-10-16,35.719,mm166942
2015-10-17,37.281,mm166942
2015-10-18,37.7,mm166942
2015-10-19,37.33,mm166942
2015-10-20,30.502,mm166942
2015-10-21,29.721,mm166942
2015-10-22,27.962,mm166942
2015-10-23,33.2,mm166942
2015-10-24,41.019,mm166942
2015-10-25,33.571,mm166942
2015-10-26,28.863,mm166942
2015-10-27,25.01,mm166942
2015-10-28,23.171,mm166942
2015-10-29,22.149,mm166942
2015-10-30,25.383,mm166942
2015-10-31,34.3,mm166942
2015-11-01,32.971,mm166942
2015-11-02,41.64,mm166942
2015-11-03,41.125,mm166942
2015-11-04,31.548,mm166942
2015-11-05,32.716,mm166942
2015-11-06,30.556,mm166942
2015-11-07,36.264,mm166942
2015-11-08,30.513,mm166942
2015-11-09,28.724,mm166942
2015-11-10,25.608,mm166942
2015-11-11,30.728,mm166942
2015-11-12,31.136,mm166942
2015-11-13,35.609,mm166942
2015-11-14,47.796,mm166942
2015-11-15,29.749,mm166942
2015-11-16,29.176,mm166942
2015-11-17,32.036,mm166942
2015-11-18,28.341,mm166942
2015-11-19,30.203,mm166942
2015-11-20,28.801,mm166942
2015-11-21,38.62,mm166942
2015-11-22,41.82,mm166942
2015-11-23,44.378,mm166942
2015-11-24,50.699,mm166942
2015-11-25,47.183,mm166942
2015-11-26,53.398,mm166942
2015-11-27,58.307,mm166942
2015-11-28,55.158,mm166942
2015-11-29,52.23,mm166942
2015-11-30,46.981,mm166942
2015-12-01,47.05,mm166942
2015-12-02,41.856,mm166942
2015-12-03,46.72,mm166942
2015-12-04,34.031,mm166942
2015-12-05,44.394,mm166942
2015-12-06,45.553,mm166942
2015-12-07,46.789,mm166942
2015-12-08,45.918,mm166942
2015-12-09,42.72,mm166942
2015-12-10,45.869,mm166942
2015-12-11,48.66,mm166942
2015-12-12,51.941,mm166942
2015-12-13,53.238,mm166942
2015-12-14,53.34,mm166942
2015-12-15,43.635,mm166942
2015-12-16,47.105,mm166942
2015-12-17,47.821,mm166942
2015-12-18,52.427,mm166942
2015-12-19,69.857,mm166942
2015-12-20,71.024,mm166942
2015-12-21,52.355,mm166942
2015-12-22,46.943,mm166942
2015-12-23,41.957,mm166942
