datetime,load,consumer_id
2015-08-12,3517.5,mm254
2015-08-13,3425.5,mm254
2015-08-14,3341.25,mm254
2015-08-15,2249.5,mm254
2015-08-16,2070.25,mm254
2015-08-17,2975.0,mm254
2015-08-18,2851.5,mm254
2015-08-19,3024.75,mm254
2015-08-20,2534.25,mm254
2015-08-21,2469.25,mm254
2015-08-22,1822.0,mm254
2015-08-23,1726.0,mm254
2015-08-24,2750.75,mm254
2015-08-25,2715.5,mm254
2015-08-26,2520.5,mm254
2015-08-27,2822.25,mm254
2015-08-28,2605.0,mm254
2015-08-29,1773.25,mm254
2015-08-30,1750.5,mm254
2015-08-31,3139.0,mm254
2015-09-01,3143.0,mm254
2015-09-02,3120.0,mm254
2015-09-03,3236.5,mm254
2015-09-04,2675.0,mm254
2015-09-05,1634.25,mm254
2015-09-06,1515.25,mm254
2015-09-07,2421.25,mm254
2015-09-08,2542.25,mm254
2015-09-09,2476.25,mm254
2015-09-10,2492.0,mm254
2015-09-11,2442.5,mm254
2015-09-12,1551.0,mm254
2015-09-13,1411.75,mm254
2015-09-14,2857.25,mm254
2015-09-15,2721.5,mm254
2015-09-16,2913.5,mm254
2015-09-17,2830.5,mm254
2015-09-18,2977.25,mm254
2015-09-19,1917.75,mm254
2015-09-20,1717.75,mm254
2015-09-21,2439.5,mm254
2015-09-22,2353.25,mm254
2015-09-23,2628.5,mm254
2015-09-24,2786.5,mm254
2015-09-25,2955.25,mm254
2015-09-26,1480.25,mm254
2015-09-27,1321.0,mm254
2015-09-28,2638.25,mm254
2015-09-29,2709.75,mm254
2015-09-30,2719.75,mm254
2015-10-01,3030.25,mm254
2015-10-02,2748.25,mm254
2015-10-03,1568.5,mm254
2015-10-04,1282.25,mm254
2015-10-05,2601.25,mm254
2015-10-06,2790.75,mm254
2015-10-07,2917.0,mm254
2015-10-08,2878.0,mm254
2015-10-09,2631.5,mm254
2015-10-10,1485.25,mm254
2015-10-11,1310.5,mm254
2015-10-12,3117.25,mm254
2015-10-13,3387.75,mm254
2015-10-14,3074.5,mm254
2015-10-15,3380.25,mm254
2015-10-16,3092.75,mm254
2015-10-17,1699.75,mm254
2015-10-18,1495.25,mm254
2015-10-19,3124.75,mm254
2015-10-20,3003.5,mm254
2015-10-21,3066.75,mm254
2015-10-22,3128.0,mm254
2015-10-23,2704.0,mm254
2015-10-24,1570.75,mm254
2015-10-25,1438.5,mm254
2015-10-26,3208.0,mm254
2015-10-27,3227.0015,mm254
2015-10-28,3173.0,mm254
2015-10-29,3131.0,mm254
2015-10-30,2685.0,mm254
2015-10-31,1640.5,mm254
2015-11-01,1701.5,mm254
2015-11-02,3203.25,mm254
2015-11-03,3129.5,mm254
2015-11-04,2742.0,mm254
2015-11-05,2810.5,mm254
2015-11-06,2997.5,mm254
2015-11-07,1820.75,mm254
2015-11-08,1583.75,mm254
2015-11-09,2998.75,mm254
2015-11-10,3262.25,mm254
2015-11-11,3057.5,mm254
2015-11-12,3100.75,mm254
2015-11-13,3147.0,mm254
2015-11-14,1876.0,mm254
2015-11-15,1626.75,mm254
2015-11-16,3094.0,mm254
2015-11-17,3236.5,mm254
2015-11-18,3059.0,mm254
2015-11-19,3176.75,mm254
2015-11-20,3202.75,mm254
2015-11-21,1779.0,mm254
2015-11-22,1654.5,mm254
2015-11-23,3453.25,mm254
2015-11-24,3666.75,mm254
2015-11-25,3749.75,mm254
2015-11-26,3626.75,mm254
2015-11-27,3243.25,mm254
2015-11-28,1929.5,mm254
2015-11-29,1789.5,mm254
