datetime,load,consumer_id
2015-08-12,1.789,mm45674
2015-08-13,1.327,mm45674
2015-08-14,1.331,mm45674
2015-08-15,1.333,mm45674
2015-08-16,1.332,mm45674
2015-08-17,1.487,mm45674
2015-08-18,1.698,mm45674
2015-08-19,1.784,mm45674
2015-08-20,1.504,mm45674
2015-08-21,1.733,mm45674
2015-08-22,1.293,mm45674
2015-08-23,1.292,mm45674
2015-08-24,1.613,mm45674
2015-08-25,2.152,mm45674
2015-08-26,1.706,mm45674
2015-08-27,1.633,mm45674
2015-08-28,1.435,mm45674
2015-08-29,1.293,mm45674
2015-08-30,1.294,mm45674
2015-08-31,1.722,mm45674
2015-09-01,1.779,mm45674
2015-09-02,1.67,mm45674
2015-09-03,2.195,mm45674
2015-09-04,2.971,mm45674
2015-09-05,1.289,mm45674
2015-09-06,1.28,mm45674
2015-09-07,1.652,mm45674
2015-09-08,2.36,mm45674
2015-09-09,2.042,mm45674
2015-09-10,2.918,mm45674
2015-09-11,3.73,mm45674
2015-09-12,3.361,mm45674
2015-09-13,3.491,mm45674
2015-09-14,2.305,mm45674
2015-09-15,2.304,mm45674
2015-09-16,2.369,mm45674
2015-09-17,2.678,mm45674
2015-09-18,1.934,mm45674
2015-09-19,1.3,mm45674
2015-09-20,1.301,mm45674
2015-09-21,1.653,mm45674
2015-09-22,2.6,mm45674
2015-09-23,4.147,mm45674
2015-09-24,4.962,mm45674
2015-09-25,3.61,mm45674
2015-09-26,1.247,mm45674
2015-09-27,1.245,mm45674
2015-09-28,3.695,mm45674
2015-09-29,4.592,mm45674
2015-09-30,8.503,mm45674
2015-10-01,5.948,mm45674
2015-10-02,4.525,mm45674
2015-10-03,1.228,mm45674
2015-10-04,1.227,mm45674
2015-10-05,2.35,mm45674
2015-10-06,2.662,mm45674
2015-10-07,5.378,mm45674
2015-10-08,3.184,mm45674
2015-10-09,2.392,mm45674
2015-10-10,1.236,mm45674
2015-10-11,1.23,mm45674
2015-10-12,2.812,mm45674
2015-10-13,3.004,mm45674
2015-10-14,2.471,mm45674
2015-10-15,3.219,mm45674
2015-10-16,2.407,mm45674
2015-10-17,1.216,mm45674
2015-10-18,1.22,mm45674
2015-10-19,3.773,mm45674
2015-10-20,2.53,mm45674
2015-10-21,2.195,mm45674
2015-10-22,2.984,mm45674
2015-10-23,2.13,mm45674
2015-10-24,1.214,mm45674
2015-10-25,1.408,mm45674
2015-10-26,1.294,mm45674
2015-10-27,3.644,mm45674
2015-10-28,2.978,mm45674
2015-10-29,1.203,mm45674
2015-10-30,1.158,mm45674
2015-10-31,1.32,mm45674
2015-11-01,1.574,mm45674
2015-11-02,2.495,mm45674
2015-11-03,4.241,mm45674
2015-11-04,2.789,mm45674
2015-11-05,5.35,mm45674
2015-11-06,3.095,mm45674
2015-11-07,1.455,mm45674
2015-11-08,1.21,mm45674
2015-11-09,4.588,mm45674
2015-11-10,6.236,mm45674
2015-11-11,5.62,mm45674
2015-11-12,6.36,mm45674
2015-11-13,1.816,mm45674
2015-11-14,1.21,mm45674
2015-11-15,1.206,mm45674
2015-11-16,2.485,mm45674
2015-11-17,4.343,mm45674
2015-11-18,2.018,mm45674
2015-11-19,4.489,mm45674
2015-11-20,8.449,mm45674
2015-11-21,2.376,mm45674
2015-11-22,1.921,mm45674
2015-11-23,4.801,mm45674
2015-11-24,5.843,mm45674
2015-11-25,5.298,mm45674
2015-11-26,9.855,mm45674
2015-11-27,3.855,mm45674
2015-11-28,1.884,mm45674
2015-11-29,3.767,mm45674
2015-11-30,4.422,mm45674
2015-12-01,5.693,mm45674
2015-12-02,3.312,mm45674
2015-12-03,7.026,mm45674
2015-12-04,6.662,mm45674
2015-12-05,1.83,mm45674
2015-12-06,1.96,mm45674
2015-12-07,3.571,mm45674
2015-12-08,4.769,mm45674
2015-12-09,5.043,mm45674
2015-12-10,5.486,mm45674
2015-12-11,4.876,mm45674
2015-12-12,2.494,mm45674
2015-12-13,2.925,mm45674
2015-12-14,4.323,mm45674
2015-12-15,4.296,mm45674
2015-12-16,5.664,mm45674
2015-12-17,4.801,mm45674
2015-12-18,3.481,mm45674
2015-12-19,2.351,mm45674
2015-12-20,2.592,mm45674
2015-12-21,3.725,mm45674
2015-12-22,4.442,mm45674
2015-12-23,3.269,mm45674
2015-12-24,2.387,mm45674
2015-12-25,2.244,mm45674
2015-12-26,2.359,mm45674
2015-12-27,2.346,mm45674
2015-12-28,3.619,mm45674
2015-12-29,2.944,mm45674
2015-12-30,2.809,mm45674
2015-12-31,3.003,mm45674
2016-01-01,3.093,mm45674
2016-01-02,3.143,mm45674
2016-01-03,3.205,mm45674
2016-01-04,5.267,mm45674
2016-01-05,5.328,mm45674
2016-01-06,6.603,mm45674
2016-01-07,6.309,mm45674
2016-01-08,3.487,mm45674
2016-01-09,2.322,mm45674
2016-01-10,1.781,mm45674
2016-01-11,4.38,mm45674
2016-01-12,4.431,mm45674
2016-01-13,3.198,mm45674
2016-01-14,4.73,mm45674
2016-01-15,4.37,mm45674
2016-01-16,2.376,mm45674
2016-01-17,2.454,mm45674
2016-01-18,3.422,mm45674
2016-01-19,5.402,mm45674
2016-01-20,4.96,mm45674
2016-01-21,5.46,mm45674
2016-01-22,4.785,mm45674
2016-01-23,2.722,mm45674
2016-01-24,2.563,mm45674
2016-01-25,3.197,mm45674
2016-01-26,4.829,mm45674
2016-01-27,4.008,mm45674
2016-01-28,5.12,mm45674
2016-01-29,3.35,mm45674
2016-01-30,1.767,mm45674
2016-01-31,1.436,mm45674
2016-02-01,6.623,mm45674
