datetime,load,consumer_id
2015-08-12,24.0425,mm4678
2015-08-13,20.665,mm4678
2015-08-14,15.935,mm4678
2015-08-15,14.055,mm4678
2015-08-16,15.185,mm4678
2015-08-17,8.12,mm4678
2015-08-18,10.655,mm4678
2015-08-19,8.475,mm4678
2015-08-20,13.445,mm4678
2015-08-21,9.965,mm4678
2015-08-22,10.7875,mm4678
2015-08-23,11.095,mm4678
2015-08-24,8.615,mm4678
2015-08-25,11.145,mm4678
2015-08-26,9.725,mm4678
2015-08-27,10.71,mm4678
2015-08-28,14.67,mm4678
2015-08-29,11.73,mm4678
2015-08-30,13.9075,mm4678
2015-08-31,10.8525,mm4678
2015-09-01,11.54,mm4678
2015-09-02,8.615,mm4678
2015-09-03,8.6675,mm4678
2015-09-04,7.9125,mm4678
2015-09-05,15.0225,mm4678
2015-09-06,12.0775,mm4678
2015-09-07,11.065,mm4678
2015-09-08,12.875,mm4678
2015-09-09,11.63,mm4678
2015-09-10,10.105,mm4678
2015-09-11,11.0825,mm4678
2015-09-12,13.325,mm4678
2015-09-13,11.79,mm4678
2015-09-14,10.99,mm4678
2015-09-15,15.0125,mm4678
2015-09-16,9.2925,mm4678
2015-09-17,10.62,mm4678
2015-09-18,9.475,mm4678
2015-09-19,12.7725,mm4678
2015-09-20,11.1875,mm4678
2015-09-21,15.105,mm4678
2015-09-22,11.105,mm4678
2015-09-23,21.2975,mm4678
2015-09-24,17.2175,mm4678
2015-09-25,17.285,mm4678
2015-09-26,10.935,mm4678
2015-09-27,11.1225,mm4678
2015-09-28,10.88,mm4678
2015-09-29,15.2625,mm4678
2015-09-30,12.0425,mm4678
2015-10-01,20.285,mm4678
2015-10-02,15.265,mm4678
2015-10-03,14.7325,mm4678
2015-10-04,17.8625,mm4678
2015-10-05,15.6475,mm4678
2015-10-06,21.715,mm4678
2015-10-07,26.2575,mm4678
2015-10-08,17.4625,mm4678
2015-10-09,16.665,mm4678
2015-10-10,19.34,mm4678
2015-10-11,20.34,mm4678
2015-10-12,23.6825,mm4678
2015-10-13,19.54,mm4678
2015-10-14,22.025,mm4678
2015-10-15,70.1,mm4678
2015-10-16,57.53,mm4678
2015-10-17,24.685,mm4678
2015-10-18,18.425,mm4678
2015-10-19,42.8875,mm4678
2015-10-20,31.275,mm4678
2015-10-21,32.5875,mm4678
2015-10-22,29.4175,mm4678
2015-10-23,28.035,mm4678
2015-10-24,28.665,mm4678
2015-10-25,35.545,mm4678
2015-10-26,38.865,mm4678
2015-10-27,30.4775,mm4678
2015-10-28,32.265,mm4678
2015-10-29,31.3825,mm4678
2015-10-30,27.3125,mm4678
2015-10-31,27.8275,mm4678
2015-11-01,27.0275,mm4678
2015-11-02,31.18,mm4678
2015-11-03,30.52,mm4678
2015-11-04,28.58,mm4678
2015-11-05,26.5975,mm4678
2015-11-06,30.7175,mm4678
2015-11-07,29.3675,mm4678
2015-11-08,28.005,mm4678
2015-11-09,28.3175,mm4678
2015-11-10,33.6975,mm4678
2015-11-11,34.77,mm4678
2015-11-12,30.0975,mm4678
2015-11-13,31.555,mm4678
2015-11-14,27.1125,mm4678
2015-11-15,29.7225,mm4678
2015-11-16,29.92,mm4678
2015-11-17,29.2775,mm4678
2015-11-18,28.32,mm4678
2015-11-19,32.3025,mm4678
2015-11-20,41.495,mm4678
2015-11-21,43.6,mm4678
2015-11-22,37.52,mm4678
