datetime,load,consumer_id
2015-08-12,338.75,mm118648
2015-08-13,352.575,mm118648
2015-08-14,318.35,mm118648
2015-08-15,196.15,mm118648
2015-08-16,222.875,mm118648
2015-08-17,311.1,mm118648
2015-08-18,325.925,mm118648
2015-08-19,299.925,mm118648
2015-08-20,297.625,mm118648
2015-08-21,270.9,mm118648
2015-08-22,195.875,mm118648
2015-08-23,197.45,mm118648
2015-08-24,283.925,mm118648
2015-08-25,271.55,mm118648
2015-08-26,270.525,mm118648
2015-08-27,284.825,mm118648
2015-08-28,254.6,mm118648
2015-08-29,232.95,mm118648
2015-08-30,170.275,mm118648
2015-08-31,310.025,mm118648
2015-09-01,314.0,mm118648
2015-09-02,276.275,mm118648
2015-09-03,312.075,mm118648
2015-09-04,319.25,mm118648
2015-09-05,238.675,mm118648
2015-09-06,187.075,mm118648
2015-09-07,287.65,mm118648
2015-09-08,262.125,mm118648
2015-09-09,298.125,mm118648
2015-09-10,297.2,mm118648
2015-09-11,329.75,mm118648
2015-09-12,223.625,mm118648
2015-09-13,221.075,mm118648
2015-09-14,358.625,mm118648
2015-09-15,364.775,mm118648
2015-09-16,348.625,mm118648
2015-09-17,380.825,mm118648
2015-09-18,290.25,mm118648
2015-09-19,196.575,mm118648
2015-09-20,235.75,mm118648
2015-09-21,348.65,mm118648
2015-09-22,360.75,mm118648
2015-09-23,344.55,mm118648
2015-09-24,393.075,mm118648
2015-09-25,470.05,mm118648
2015-09-26,237.925,mm118648
2015-09-27,234.875,mm118648
2015-09-28,346.375,mm118648
2015-09-29,457.225,mm118648
2015-09-30,394.975,mm118648
2015-10-01,455.9,mm118648
2015-10-02,531.8,mm118648
2015-10-03,309.425,mm118648
2015-10-04,264.475,mm118648
2015-10-05,375.175,mm118648
2015-10-06,446.2,mm118648
2015-10-07,518.825,mm118648
2015-10-08,474.85,mm118648
2015-10-09,460.6,mm118648
2015-10-10,331.025,mm118648
2015-10-11,283.9,mm118648
2015-10-12,596.0,mm118648
2015-10-13,530.3,mm118648
2015-10-14,518.975,mm118648
2015-10-15,530.45,mm118648
2015-10-16,511.875,mm118648
2015-10-17,364.675,mm118648
2015-10-18,336.0,mm118648
2015-10-19,471.7,mm118648
2015-10-20,417.325,mm118648
2015-10-21,444.975,mm118648
2015-10-22,463.0,mm118648
2015-10-23,403.55,mm118648
2015-10-24,266.125,mm118648
2015-10-25,269.85,mm118648
2015-10-26,376.25,mm118648
2015-10-27,377.725,mm118648
2015-10-28,413.5,mm118648
2015-10-29,388.95,mm118648
2015-10-30,345.35,mm118648
2015-10-31,221.375,mm118648
2015-11-01,228.725,mm118648
2015-11-02,413.0,mm118648
2015-11-03,397.225,mm118648
2015-11-04,436.075,mm118648
2015-11-05,471.15,mm118648
2015-11-06,468.125,mm118648
2015-11-07,304.35,mm118648
2015-11-08,296.475,mm118648
2015-11-09,479.05,mm118648
2015-11-10,460.9,mm118648
2015-11-11,421.15,mm118648
2015-11-12,511.275,mm118648
2015-11-13,474.325,mm118648
2015-11-14,293.475,mm118648
2015-11-15,319.95,mm118648
2015-11-16,467.025,mm118648
2015-11-17,445.95,mm118648
2015-11-18,452.3,mm118648
2015-11-19,492.35,mm118648
2015-11-20,454.1,mm118648
2015-11-21,349.675,mm118648
2015-11-22,397.6,mm118648
2015-11-23,514.45,mm118648
2015-11-24,499.075,mm118648
2015-11-25,509.825,mm118648
2015-11-26,486.4,mm118648
2015-11-27,441.6,mm118648
2015-11-28,380.85,mm118648
2015-11-29,342.75,mm118648
2015-11-30,436.3,mm118648
2015-12-01,438.15,mm118648
2015-12-02,467.9,mm118648
2015-12-03,564.2,mm118648
2015-12-04,456.225,mm118648
2015-12-05,319.525,mm118648
2015-12-06,327.775,mm118648
2015-12-07,465.825,mm118648
2015-12-08,479.7,mm118648
2015-12-09,560.325,mm118648
2015-12-10,550.7,mm118648
2015-12-11,499.55,mm118648
2015-12-12,355.05,mm118648
2015-12-13,352.1,mm118648
2015-12-14,492.05,mm118648
2015-12-15,461.75,mm118648
2015-12-16,539.225,mm118648
2015-12-17,541.675,mm118648
2015-12-18,476.15,mm118648
2015-12-19,315.125,mm118648
2015-12-20,332.275,mm118648
2015-12-21,475.15,mm118648
2015-12-22,451.475,mm118648
2015-12-23,391.375,mm118648
2015-12-24,430.9,mm118648
2015-12-25,233.85,mm118648
2015-12-26,253.4,mm118648
2015-12-27,258.925,mm118648
2015-12-28,372.9,mm118648
2015-12-29,334.375,mm118648
2015-12-30,289.8,mm118648
2015-12-31,256.2,mm118648
2016-01-01,242.725,mm118648
2016-01-02,241.95,mm118648
2016-01-03,242.35,mm118648
2016-01-04,534.925,mm118648
2016-01-05,496.75,mm118648
2016-01-06,495.4,mm118648
2016-01-07,507.0,mm118648
2016-01-08,492.375,mm118648
