datetime,load,consumer_id
2015-08-12,20.033,mm182972
2015-08-13,20.499,mm182972
2015-08-14,20.069,mm182972
2015-08-15,20.743,mm182972
2015-08-16,21.03,mm182972
2015-08-17,20.488,mm182972
2015-08-18,19.676,mm182972
2015-08-19,21.992,mm182972
2015-08-20,20.709,mm182972
2015-08-21,19.975,mm182972
2015-08-22,21.05,mm182972
2015-08-23,21.372,mm182972
2015-08-24,21.923,mm182972
2015-08-25,22.639,mm182972
2015-08-26,22.023,mm182972
2015-08-27,21.384,mm182972
2015-08-28,21.962,mm182972
2015-08-29,22.063,mm182972
2015-08-30,22.361,mm182972
2015-08-31,22.271,mm182972
2015-09-01,22.678,mm182972
2015-09-02,22.228,mm182972
2015-09-03,22.441,mm182972
2015-09-04,23.759,mm182972
2015-09-05,23.648,mm182972
2015-09-06,22.709,mm182972
2015-09-07,23.1,mm182972
2015-09-08,23.616,mm182972
2015-09-09,23.25,mm182972
2015-09-10,23.36,mm182972
2015-09-11,23.398,mm182972
2015-09-12,23.825,mm182972
2015-09-13,23.829,mm182972
2015-09-14,23.773,mm182972
2015-09-15,24.997,mm182972
2015-09-16,23.9,mm182972
2015-09-17,23.878,mm182972
2015-09-18,23.841,mm182972
2015-09-19,24.873,mm182972
2015-09-20,25.6,mm182972
2015-09-21,25.0,mm182972
2015-09-22,24.942,mm182972
2015-09-23,26.364,mm182972
2015-09-24,26.964,mm182972
2015-09-25,26.068,mm182972
2015-09-26,25.748,mm182972
2015-09-27,26.191,mm182972
2015-09-28,25.821,mm182972
2015-09-29,25.828,mm182972
2015-09-30,26.437,mm182972
2015-10-01,26.881,mm182972
2015-10-02,26.5,mm182972
2015-10-03,26.931,mm182972
2015-10-04,26.049,mm182972
2015-10-05,26.642,mm182972
2015-10-06,27.633,mm182972
2015-10-07,27.87,mm182972
2015-10-08,27.278,mm182972
2015-10-09,27.454,mm182972
2015-10-10,29.07,mm182972
2015-10-11,27.409,mm182972
2015-10-12,27.768,mm182972
2015-10-13,28.725,mm182972
2015-10-14,28.794,mm182972
2015-10-15,28.314,mm182972
2015-10-16,30.245,mm182972
2015-10-17,27.972,mm182972
2015-10-18,27.773,mm182972
2015-10-19,32.537,mm182972
2015-10-20,27.991,mm182972
2015-10-21,27.88,mm182972
2015-10-22,28.42,mm182972
2015-10-23,29.638,mm182972
2015-10-24,32.535,mm182972
2015-10-25,30.221,mm182972
2015-10-26,29.921,mm182972
2015-10-27,33.043,mm182972
2015-10-28,33.635,mm182972
2015-10-29,33.987,mm182972
2015-10-30,33.588,mm182972
2015-10-31,33.445,mm182972
2015-11-01,33.415,mm182972
2015-11-02,30.71,mm182972
2015-11-03,30.595,mm182972
2015-11-04,33.966,mm182972
2015-11-05,34.01,mm182972
2015-11-06,31.646,mm182972
2015-11-07,31.727,mm182972
2015-11-08,34.938,mm182972
2015-11-09,35.506,mm182972
2015-11-10,31.79,mm182972
2015-11-11,35.416,mm182972
2015-11-12,32.615,mm182972
2015-11-13,32.012,mm182972
2015-11-14,32.764,mm182972
2015-11-15,32.601,mm182972
2015-11-16,32.289,mm182972
2015-11-17,32.806,mm182972
2015-11-18,32.509,mm182972
2015-11-19,32.996,mm182972
2015-11-20,33.656,mm182972
2015-11-21,33.937,mm182972
2015-11-22,26.243,mm182972
2015-11-23,25.315,mm182972
2015-11-24,28.601,mm182972
2015-11-25,35.779,mm182972
2015-11-26,11.375,mm182972
2015-11-27,1.039,mm182972
2015-11-28,1.137,mm182972
2015-11-29,1.177,mm182972
2015-11-30,1.252,mm182972
2015-12-01,19.763,mm182972
2015-12-02,39.241,mm182972
2015-12-03,39.774,mm182972
2015-12-04,39.701,mm182972
2015-12-05,39.536,mm182972
2015-12-06,39.56,mm182972
2015-12-07,40.338,mm182972
2015-12-08,41.03,mm182972
2015-12-09,40.571,mm182972
2015-12-10,39.757,mm182972
2015-12-11,39.505,mm182972
2015-12-12,39.713,mm182972
2015-12-13,39.531,mm182972
2015-12-14,40.766,mm182972
2015-12-15,40.005,mm182972
2015-12-16,40.05,mm182972
2015-12-17,39.185,mm182972
2015-12-18,39.097,mm182972
2015-12-19,39.65,mm182972
2015-12-20,39.489,mm182972
2015-12-21,40.837,mm182972
2015-12-22,39.809,mm182972
2015-12-23,39.537,mm182972
2015-12-24,39.944,mm182972
2015-12-25,39.618,mm182972
2015-12-26,39.501,mm182972
2015-12-27,39.518,mm182972
2015-12-28,39.449,mm182972
2015-12-29,39.473,mm182972
2015-12-30,36.385,mm182972
2015-12-31,35.025,mm182972
2016-01-01,35.168,mm182972
2016-01-02,34.931,mm182972
2016-01-03,34.329,mm182972
2016-01-04,34.616,mm182972
2016-01-05,34.681,mm182972
2016-01-06,34.807,mm182972
2016-01-07,34.168,mm182972
2016-01-08,34.921,mm182972
2016-01-09,35.333,mm182972
2016-01-10,39.455,mm182972
2016-01-11,40.381,mm182972
2016-01-12,36.266,mm182972
2016-01-13,36.829,mm182972
2016-01-14,36.82,mm182972
2016-01-15,36.206,mm182972
2016-01-16,36.013,mm182972
2016-01-17,35.507,mm182972
2016-01-18,35.671,mm182972
2016-01-19,35.583,mm182972
2016-01-20,36.069,mm182972
2016-01-21,43.716,mm182972
2016-01-22,43.289,mm182972
2016-01-23,43.734,mm182972
2016-01-24,43.234,mm182972
2016-01-25,43.852,mm182972
2016-01-26,43.631,mm182972
2016-01-27,43.554,mm182972
2016-01-28,44.017,mm182972
2016-01-29,43.287,mm182972
2016-01-30,43.906,mm182972
2016-01-31,44.536,mm182972
2016-02-01,43.341,mm182972
2016-02-02,43.755,mm182972
2016-02-03,44.199,mm182972
2016-02-04,42.298,mm182972
2016-02-05,42.057,mm182972
2016-02-06,42.488,mm182972
2016-02-07,43.628,mm182972
2016-02-08,42.674,mm182972
2016-02-09,42.668,mm182972
2016-02-10,42.225,mm182972
2016-02-11,41.337,mm182972
2016-02-12,41.714,mm182972
2016-02-13,40.89,mm182972
2016-02-14,41.062,mm182972
2016-02-15,42.014,mm182972
2016-02-16,41.881,mm182972
2016-02-17,40.795,mm182972
2016-02-18,41.214,mm182972
2016-02-19,41.128,mm182972
2016-02-20,39.904,mm182972
2016-02-21,39.761,mm182972
2016-02-22,40.636,mm182972
2016-02-23,40.073,mm182972
2016-02-24,39.812,mm182972
2016-02-25,39.87,mm182972
2016-02-26,38.804,mm182972
2016-02-27,39.483,mm182972
2016-02-28,39.27,mm182972
2016-02-29,39.754,mm182972
2016-03-01,38.482,mm182972
2016-03-02,37.881,mm182972
2016-03-03,39.472,mm182972
2016-03-04,37.299,mm182972
2016-03-05,37.571,mm182972
2016-03-06,37.843,mm182972
2016-03-07,37.261,mm182972
2016-03-08,36.949,mm182972
2016-03-09,37.772,mm182972
