datetime,load,consumer_id
2015-08-12,6.381,mm3371
2015-08-13,7.114,mm3371
2015-08-14,6.831,mm3371
2015-08-15,4.547,mm3371
2015-08-16,6.013,mm3371
2015-08-17,7.072,mm3371
2015-08-18,7.48,mm3371
2015-08-19,5.727,mm3371
2015-08-20,5.828,mm3371
2015-08-21,9.19,mm3371
2015-08-22,5.335,mm3371
2015-08-23,7.389,mm3371
2015-08-24,4.134,mm3371
2015-08-25,3.864,mm3371
2015-08-26,4.559,mm3371
2015-08-27,3.874,mm3371
2015-08-28,4.06,mm3371
2015-08-29,4.196,mm3371
2015-08-30,4.424,mm3371
2015-08-31,8.37,mm3371
2015-09-01,6.522,mm3371
2015-09-02,7.341,mm3371
2015-09-03,7.14,mm3371
2015-09-04,5.555,mm3371
2015-09-05,10.251,mm3371
2015-09-06,12.708,mm3371
2015-09-07,7.307,mm3371
2015-09-08,5.897,mm3371
2015-09-09,5.354,mm3371
2015-09-10,7.023,mm3371
2015-09-11,7.627,mm3371
2015-09-12,4.555,mm3371
2015-09-13,4.344,mm3371
2015-09-14,5.064,mm3371
2015-09-15,7.038,mm3371
2015-09-16,6.49,mm3371
2015-09-17,7.529,mm3371
2015-09-18,6.489,mm3371
2015-09-19,8.874,mm3371
2015-09-20,4.667,mm3371
2015-09-21,8.118,mm3371
2015-09-22,7.991,mm3371
2015-09-23,6.155,mm3371
2015-09-24,6.337,mm3371
2015-09-25,5.913,mm3371
2015-09-26,6.977,mm3371
2015-09-27,8.2,mm3371
2015-09-28,8.174,mm3371
2015-09-29,6.492,mm3371
2015-09-30,8.685,mm3371
2015-10-01,6.162,mm3371
2015-10-02,7.81,mm3371
2015-10-03,7.562,mm3371
2015-10-04,6.823,mm3371
2015-10-05,11.675,mm3371
2015-10-06,8.78,mm3371
2015-10-07,7.18,mm3371
2015-10-08,8.261,mm3371
2015-10-09,7.853,mm3371
2015-10-10,17.507,mm3371
2015-10-11,10.49,mm3371
2015-10-12,8.301,mm3371
2015-10-13,6.738,mm3371
2015-10-14,7.114,mm3371
2015-10-15,7.865,mm3371
2015-10-16,6.692,mm3371
2015-10-17,8.813,mm3371
2015-10-18,15.447,mm3371
2015-10-19,9.433,mm3371
2015-10-20,10.657,mm3371
2015-10-21,5.962,mm3371
2015-10-22,6.697,mm3371
2015-10-23,9.91,mm3371
